"n" "mu" "sigma" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
600 1.5 2 847 306 1.47712390718026 1.99672840631408 FALSE ""
1400 2.5 1.5 85 307 2.44925191722392 1.46293956125815 FALSE ""
1000 1.5 1.5 166 308 1.42983242595749 1.4620423679853 FALSE ""
600 2.5 1.5 862 309 2.27800112781953 1.4145282886028 FALSE ""
1000 1.5 2 720 310 1.56576307291785 2.06594370164018 FALSE ""
200 2.5 2 484 311 2.12784264666936 1.88681160860632 FALSE ""
1000 2.5 2 140 312 2.58691506113089 1.99552806169616 FALSE ""
1400 1.5 1.5 290 313 1.58643197684243 1.56830666860417 FALSE ""
1000 1.5 2 111 314 1.59289984888996 2.06378227505643 FALSE ""
1400 1.5 1.5 258 315 1.48510403855357 1.52190895538727 FALSE ""
1000 2.5 1.5 156 316 2.58363092955408 1.57916908694932 FALSE ""
1000 2.5 2 591 317 2.19941060646757 1.83126528971242 FALSE ""
600 2.5 2 832 318 2.49427402970737 2.02084479108971 FALSE ""
1000 1.5 2 468 319 1.54812281988809 2.13695458607279 FALSE ""
200 2.5 1.5 839 320 2.67178379898599 1.5177791291477 FALSE ""
200 2.5 2 962 321 2.64002712345797 1.99098077053985 FALSE ""
200 1.5 2 268 322 1.67702953270864 2.26853776188421 FALSE ""
200 2.5 2 395 323 2.34569584065211 1.89342398733826 FALSE ""
1000 1.5 1.5 968 324 1.56411813703385 1.5047262282442 FALSE ""
200 2.5 2 990 325 2.47241732866234 2.00358377332145 FALSE ""
600 1.5 2 3 326 1.54299400212066 2.11747570516761 FALSE ""
200 2.5 2 176 327 2.25338491477273 1.85585648833318 FALSE ""
600 2.5 2 853 328 2.40306593723049 2.00768893672295 FALSE ""
1000 1.5 2 509 329 1.55418127149449 2.05519265889252 FALSE ""
600 1.5 1.5 159 330 1.48593724004669 1.48500067564989 FALSE ""
1000 2.5 2 382 331 2.53063448115398 1.9958412828483 FALSE ""
600 1.5 1.5 548 332 1.68288136300889 1.64393669037709 FALSE ""
200 2.5 1.5 755 333 2.81907680227257 1.56028905090385 FALSE ""
200 1.5 2 247 334 1.3954118559498 1.96102550049543 FALSE ""
1400 2.5 1.5 360 335 2.43609387138042 1.4377936718254 FALSE ""
600 2.5 2 69 336 2.27476876783656 1.84965049065844 FALSE ""
1000 2.5 2 86 337 2.40986294125033 2.00040851862521 FALSE ""
1400 2.5 2 800 338 2.46186367728204 1.99367258505444 FALSE ""
1000 1.5 2 356 339 1.42270665349692 1.88515916295369 FALSE ""
1400 1.5 2 907 340 1.48340439533342 1.97120109991305 FALSE ""
1400 2.5 2 949 341 2.43211214637187 1.94684529853671 FALSE ""
600 1.5 1.5 70 342 1.34787544999766 1.40863748305366 FALSE ""
1400 2.5 1.5 30 343 2.54309721030445 1.51946907759703 FALSE ""
200 1.5 1.5 28 344 1.27921105426959 1.37899826800014 FALSE ""
200 2.5 1.5 682 345 2.56420699620019 1.4834063775673 FALSE ""
200 1.5 1.5 391 346 1.61179895535443 1.62797249653561 FALSE ""
600 1.5 1.5 628 347 1.54081797531987 1.5657966893138 FALSE ""
600 1.5 2 556 348 1.48518452257502 2.01634085539816 FALSE ""
600 2.5 2 389 349 2.43401808751732 1.83452145212991 FALSE ""
1000 1.5 1.5 417 350 1.47835054493186 1.46999208736404 FALSE ""
600 2.5 1.5 366 351 2.98649514208482 1.750144743722 FALSE ""
600 1.5 2 553 352 1.55724306807776 2.09043395578252 FALSE ""
600 2.5 2 375 353 2.54539764360857 2.04080408058418 FALSE ""
1400 1.5 1.5 889 354 1.62056668867189 1.63767935065817 FALSE ""
1000 2.5 2 948 355 2.74695324561963 2.17656841465905 FALSE ""
1400 2.5 1.5 197 356 2.58847694744968 1.52778300186237 FALSE ""
200 2.5 2 44 357 2.83698611927428 2.23870803811324 FALSE ""
