"n" "mu" "sigma" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
200 0.95 10 341 212 0.943174606787252 13.9851817539432 FALSE ""
600 1.15 1.5 605 213 1.13102861795589 1.39616426011251 FALSE ""
200 0.95 10 199 214 0.951855493722986 9.28486052879862 FALSE ""
800 1.5 1.5 586 215 1.48161573822378 1.46983825915485 FALSE ""
1000 1.15 10 903 216 1.15573953180686 10.01129281354 FALSE ""
600 1.15 10 377 217 1.14556045854764 8.92853386123078 FALSE ""
1000 1.15 10 869 218 1.14753386310003 9.86021281544064 FALSE ""
400 0.95 10 770 219 0.959485359938887 11.8539957891761 FALSE ""
600 1.5 10 286 220 1.49199485160894 9.0566400835761 FALSE ""
600 1.15 1.5 517 221 1.1479723593196 1.69866839466875 FALSE ""
200 0.95 1.5 749 222 0.939800840609473 1.60706633796464 FALSE ""
1000 1.5 10 126 223 1.49723478515438 9.92867822466261 FALSE ""
800 1.15 1.5 356 224 1.15595130003022 1.54856492245221 FALSE ""
600 0.95 1.5 153 225 0.955947944788236 1.61329506707003 FALSE ""
1000 0.95 1.5 374 226 0.95869072715007 1.52712746205609 FALSE ""
600 1.5 1.5 951 227 1.50227866391817 1.57793592068233 FALSE ""
200 1.15 1.5 292 228 1.16707589905418 1.24972938584455 FALSE ""
200 0.95 1.5 389 229 0.973494238977801 1.76352070894073 FALSE ""
400 0.95 1.5 434 230 0.952484189053461 1.55639123231147 FALSE ""
800 0.95 10 730 231 0.952169401423017 9.88482993981953 FALSE ""
1000 1.5 10 857 232 1.49714264943635 9.92263754506864 FALSE ""
600 1.15 1.5 547 233 1.12877803087667 1.37334228071153 FALSE ""
800 0.95 10 646 234 0.943316015217945 9.89900200888358 FALSE ""
200 0.95 10 794 235 0.969622815731673 10.5769002593217 FALSE ""
1000 1.5 10 706 236 1.49272344445687 9.59884916741733 FALSE ""
400 0.95 1.5 634 237 0.953154446193039 1.66072103086084 FALSE ""
1000 1.15 1.5 330 238 1.15503406986494 1.5489525031302 FALSE ""
800 0.95 1.5 705 239 0.948355452673506 1.50785342124751 FALSE ""
1000 0.95 1.5 362 240 0.950577295460983 1.41262328840038 FALSE ""
1000 1.15 1.5 972 241 1.16054474390519 1.51404868598034 FALSE ""
1000 1.15 10 290 242 1.14450550300833 10.0776074110675 FALSE ""
800 1.15 1.5 424 243 1.14428407017601 1.435079893074 FALSE ""
1000 0.95 10 279 244 0.949295872573556 10.3605068128021 FALSE ""
400 1.15 1.5 324 245 1.18121930258625 1.61191717110613 FALSE ""
200 1.15 10 774 246 1.16097546719406 11.3431709964412 FALSE ""
1000 1.5 10 202 247 1.49906779049357 10.4567694668513 FALSE ""
800 1.15 1.5 121 248 1.15688648423467 1.52240741266551 FALSE ""
800 1.15 1.5 455 249 1.14800063376311 1.58670799627953 FALSE ""
